key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
DJ,2021-03-14,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,26,0,,,6294,63,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,,,2,1,2,,,2,2,37.96,63125299999,81.128163,28.944444,23.0,30.0,0.0,,23.555556,72.734589
DJ,2021-03-15,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,42,0,,,6336,63,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,,,2,1,2,,,2,2,37.96,63125299999,81.128163,29.666667,24.111111,31.0,0.0,,24.166667,72.374548
DJ,2021-03-16,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,49,0,,,6385,63,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,,,2,1,2,,,2,2,37.96,63125299999,81.128163,29.222222,27.0,30.0,0.0,,23.777778,72.539469
DJ,2021-03-17,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,67,0,,,6452,63,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,,,2,1,2,,,2,2,37.96,63125299999,81.128163,29.666667,24.0,31.0,0.0,,22.888889,67.008974
DJ,2021-03-18,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,49,0,,,6501,63,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,,,2,1,2,,,2,2,37.96,63125299999,81.128163,29.111111,24.5,31.0,0.0,,23.555556,72.036437
DJ,2021-03-19,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,17,0,,,6518,63,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,,,2,1,2,,,2,2,37.96,63125299999,81.128163,29.444444,28.0,31.0,0.0,,23.111111,68.791907
DJ,2021-03-20,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,70,1,,,6588,64,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,,,2,1,2,,,2,2,37.96,,,,,,,,,
DJ,2021-03-21,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,70,0,,,6658,64,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,,,2,1,2,,,2,2,37.96,63125299999,81.128163,28.444444,20.5,30.0,0.0,,22.277778,69.299695
DJ,2021-03-22,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,113,0,,,6771,64,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,30.5,23.5,33.0,0.0,,22.944444,64.093182
DJ,2021-03-23,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,124,0,,,6895,64,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,29.611111,22.277778,33.0,0.0,,23.111111,68.134008
DJ,2021-03-24,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,121,0,,,7016,64,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,29.666667,19.0,33.0,0.0,,22.666667,66.112294
DJ,2021-03-25,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,153,2,,,7169,66,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,30.222222,26.0,33.0,0.0,,23.611111,67.797172
DJ,2021-03-26,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,80,0,,,7249,66,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,29.5,28.0,31.0,0.0,,23.0,68.112431
DJ,2021-03-27,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,112,1,,,7361,67,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,30.0,29.0,31.0,0.0,,23.0,66.179965
DJ,2021-03-28,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,249,1,,,7610,68,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,31.833333,20.0,35.0,0.0,,23.611111,61.845581
DJ,2021-03-29,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,180,1,,,7790,69,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,31.611111,26.0,34.0,0.0,,23.166667,60.972896
DJ,2021-03-30,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,212,1,,,8002,70,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,32.333333,30.0,34.0,0.0,,22.777778,57.167375
DJ,2021-03-31,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,178,1,,,8180,71,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,33.277778,29.0,36.0,0.0,,22.111111,52.054852
DJ,2021-04-01,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,251,1,,,8431,72,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,,,,,,,,,
DJ,2021-04-02,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,78,0,,,8509,72,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63471099999,250.072076,28.444444,19.5,35.777778,0.0,,11.777778,35.629259
DJ,2021-04-03,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,187,4,,,8696,76,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,28.5,24.305556,33.888889,0.0,,16.694444,49.33385
DJ,2021-04-04,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,235,4,,,8931,80,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,29.805556,21.805556,34.888889,0.0,,19.027778,52.661
DJ,2021-04-05,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,180,5,,,9111,85,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,0,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,3,2,34.26,63125299999,81.128163,28.472222,20.75,33.611111,0.0,,18.027778,53.523853
DJ,2021-04-06,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,195,5,,,9306,90,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,28.722222,23.75,36.305556,0.0,,16.972222,49.535163
DJ,2021-04-07,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,173,2,,,9479,92,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,27.944444,21.75,34.5,0.0,,17.361111,53.153521
DJ,2021-04-08,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,183,1,,,9662,93,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,28.388889,21.0,34.611111,0.0,,17.277778,51.600609
DJ,2021-04-09,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,60,0,,,9722,93,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,30.0,25.805556,35.805556,0.0,,19.0,52.691603
DJ,2021-04-10,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,154,3,,,9876,96,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,30.361111,26.5,35.611111,0.0,,18.361111,50.833913
DJ,2021-04-11,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,99,4,,,9975,100,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,31.0,25.25,37.111111,0.0,,18.694444,49.1002
DJ,2021-04-12,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,102,2,,,10077,102,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,27.472222,24.305556,33.611111,0.0,,20.222222,65.210565
DJ,2021-04-13,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,125,4,,,10202,106,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,29.527778,24.25,33.194444,7.493,,19.833333,56.31678
DJ,2021-04-14,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,73,4,,,10275,110,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,29.25,24.5,32.694444,0.0,,19.305556,55.36685
DJ,2021-04-15,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,110,0,,,10385,110,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,30.333333,26.0,32.0,0.0,,23.555556,67.141446
DJ,2021-04-16,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,27,4,,,10412,114,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,29.333333,25.388889,32.0,0.0,,23.5,70.879512
DJ,2021-04-17,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,48,2,,,10460,116,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,28.888889,26.0,32.0,0.0,,22.111111,66.853508
DJ,2021-04-18,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,50,3,,,10510,119,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,30.833333,29.0,32.0,0.0,,21.722222,58.377733
DJ,2021-04-19,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,47,4,,,10557,123,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,31.833333,29.0,33.0,0.0,,24.333333,64.588302
DJ,2021-04-20,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,76,6,,,10633,129,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,29.25,23.0,34.25,0.0,,19.583333,56.634481
DJ,2021-04-21,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,64,1,,,10697,130,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,29.416667,23.638889,33.694444,0.0,,20.75,59.876485
DJ,2021-04-22,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,41,2,,,10738,132,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63125299999,81.128163,29.138889,24.5,34.5,0.0,,20.083333,58.391181
DJ,2021-04-23,ChIJAfb5NGfUIhYRiFsP76e7chQ,Q977,country/DJI,DJ,Djibouti,,,,,,,DJ,DJI,0,8,0,,,10746,132,,,,,,,,,,,,988002,518993,469009,215011,758549,568804,,42623.0,0.476,197110,179320,177328,162416,120921,78077,44334,22330,5464,1366,6165,3318716359,3408,,192801,11.8,42.433333,,23200,21411,149,66.582,13.1,5.1,49.8,232.137,178.345,159.0,19.6,,,,70.330894,18.640654,,,,,,,1,1,1,4,0,0,0,1,1,0,0,0,2,1,2,0,0,4,3,37.96,63471099999,250.072076,27.611111,23.5,36.388889,0.0,,16.277778,50.07204
